suburb_group,apartment_type,bedrooms,postcodes,horizon,label,anchor_median,prediction,lower,upper
Docklands,flat,1,3008.0,4,2026 Q3,600.0,623.98,556.2,691.76
Docklands,flat,2,3008.0,4,2026 Q3,763.0,782.68,714.9,850.46
Docklands,flat,3,3008.0,4,2026 Q3,1200.0,1204.03,1136.25,1271.81
Doncaster East-Donvale,flat,1,3109.0,4,2026 Q3,470.0,480.27,412.49,548.05
Doncaster East-Donvale,flat,2,3109.0,4,2026 Q3,575.0,586.78,519.0,654.56
Doncaster East-Donvale,flat,3,3109.0,4,2026 Q3,695.0,708.43,640.65,776.21
Doncaster East-Donvale,house,2,3109.0,4,2026 Q3,530.0,539.96,472.18,607.74
Doncaster East-Donvale,house,3,3109.0,4,2026 Q3,680.0,695.55,627.77,763.33
Doncaster East-Donvale,house,4,3109.0,4,2026 Q3,830.0,843.09,775.31,910.87
Dromana-Portsea,flat,1,3936.0,4,2026 Q3,393.0,403.87,336.1,471.65
Dromana-Portsea,flat,2,3936.0,4,2026 Q3,478.0,493.45,425.67,561.23
Dromana-Portsea,flat,3,3936.0,4,2026 Q3,600.0,614.28,546.5,682.06
Dromana-Portsea,house,2,3936.0,4,2026 Q3,490.0,504.82,437.05,572.6
Dromana-Portsea,house,3,3936.0,4,2026 Q3,570.0,586.33,518.55,654.1
Dromana-Portsea,house,4,3936.0,4,2026 Q3,745.0,758.22,690.44,826.0
East Brunswick,flat,1,3057.0,4,2026 Q3,500.0,515.94,448.16,583.72
East Brunswick,flat,2,3057.0,4,2026 Q3,625.0,641.04,573.26,708.81
East Brunswick,flat,3,3057.0,4,2026 Q3,880.0,887.84,820.06,955.62
East Brunswick,house,2,3057.0,4,2026 Q3,710.0,720.16,652.38,787.94
East Brunswick,house,3,3057.0,4,2026 Q3,880.0,888.01,820.23,955.79
East Brunswick,house,4,3057.0,4,2026 Q3,1100.0,1121.38,1053.6,1189.16
East Hawthorn,flat,1,3123.0,4,2026 Q3,490.0,509.53,441.75,577.31
East Hawthorn,flat,2,3123.0,4,2026 Q3,610.0,628.52,560.74,696.3
East Hawthorn,flat,3,3123.0,4,2026 Q3,890.0,907.56,839.79,975.34
East Hawthorn,house,2,3123.0,4,2026 Q3,698.0,715.08,647.3,782.86
East Hawthorn,house,3,3123.0,4,2026 Q3,898.0,914.79,847.02,982.57
East Hawthorn,house,4,3123.0,4,2026 Q3,1300.0,1300.82,1233.04,1368.6
East Melbourne,flat,1,3002.0,4,2026 Q3,520.0,539.64,471.87,607.42
East Melbourne,flat,2,3002.0,4,2026 Q3,690.0,707.52,639.74,775.3
East Melbourne,flat,3,3002.0,4,2026 Q3,1175.0,1190.02,1122.24,1257.8
East Melbourne,house,3,3002.0,4,2026 Q3,1100.0,1070.25,1002.48,1138.03
East St Kilda,flat,1,3183.0,4,2026 Q3,425.0,445.23,377.45,513.01
East St Kilda,flat,2,3183.0,4,2026 Q3,575.0,592.2,524.42,659.98
East St Kilda,flat,3,3183.0,4,2026 Q3,840.0,848.02,780.24,915.8
East St Kilda,house,2,3183.0,4,2026 Q3,763.0,772.84,705.06,840.62
East St Kilda,house,3,3183.0,4,2026 Q3,900.0,898.12,830.35,965.9
East St Kilda,house,4,3183.0,4,2026 Q3,1100.0,1096.7,1028.92,1164.48
Echuca,flat,1,3564.0,4,2026 Q3,278.0,291.12,223.35,358.9
Echuca,flat,2,3564.0,4,2026 Q3,420.0,434.31,366.53,502.09
Echuca,flat,3,3564.0,4,2026 Q3,450.0,458.96,391.18,526.73
Echuca,house,2,3564.0,4,2026 Q3,418.0,432.14,364.36,499.92
Echuca,house,3,3564.0,4,2026 Q3,520.0,535.11,467.33,602.89
Echuca,house,4,3564.0,4,2026 Q3,640.0,655.01,587.23,722.78
Elsternwick,flat,1,3185.0,4,2026 Q3,440.0,459.84,392.06,527.62
Elsternwick,flat,2,3185.0,4,2026 Q3,600.0,615.17,547.39,682.95
Elsternwick,flat,3,3185.0,4,2026 Q3,800.0,808.34,740.56,876.12
Elsternwick,house,2,3185.0,4,2026 Q3,718.0,729.03,661.25,796.81
Elsternwick,house,3,3185.0,4,2026 Q3,900.0,906.33,838.55,974.11
Elsternwick,house,4,3185.0,4,2026 Q3,1150.0,1160.1,1092.32,1227.88
Eltham-Research-Montmorency,flat,1,3095.0,4,2026 Q3,360.0,376.14,308.36,443.92
Eltham-Research-Montmorency,flat,2,3095.0,4,2026 Q3,500.0,514.79,447.01,582.56
Eltham-Research-Montmorency,flat,3,3095.0,4,2026 Q3,620.0,631.99,564.21,699.76
Eltham-Research-Montmorency,house,2,3095.0,4,2026 Q3,500.0,513.32,445.54,581.1
Eltham-Research-Montmorency,house,3,3095.0,4,2026 Q3,650.0,662.06,594.28,729.84
Eltham-Research-Montmorency,house,4,3095.0,4,2026 Q3,813.0,822.27,754.49,890.04
Elwood,flat,1,3184.0,4,2026 Q3,450.0,469.44,401.66,537.22
Elwood,flat,2,3184.0,4,2026 Q3,608.0,625.39,557.61,693.17
Elwood,flat,3,3184.0,4,2026 Q3,875.0,880.79,813.01,948.57
Elwood,house,2,3184.0,4,2026 Q3,795.0,810.3,742.52,878.07
Elwood,house,3,3184.0,4,2026 Q3,1095.0,1109.19,1041.41,1176.96
Elwood,house,4,3184.0,4,2026 Q3,1500.0,1471.3,1403.53,1539.08
Essendon,flat,1,3040.0,4,2026 Q3,430.0,443.92,376.14,511.69
Essendon,flat,2,3040.0,4,2026 Q3,510.0,525.39,457.62,593.17
Essendon,flat,3,3040.0,4,2026 Q3,650.0,665.74,597.96,733.52
Essendon,house,2,3040.0,4,2026 Q3,550.0,565.52,497.74,633.3
Essendon,house,3,3040.0,4,2026 Q3,650.0,662.99,595.22,730.77
Essendon,house,4,3040.0,4,2026 Q3,895.0,902.08,834.3,969.86
Fairfield-Alphington,flat,1,3078.0,4,2026 Q3,400.0,419.28,351.5,487.06
Fairfield-Alphington,flat,2,3078.0,4,2026 Q3,575.0,590.59,522.81,658.37
Fairfield-Alphington,flat,3,3078.0,4,2026 Q3,815.0,811.65,743.87,879.42
Fairfield-Alphington,house,2,3078.0,4,2026 Q3,650.0,661.4,593.63,729.18
Fairfield-Alphington,house,3,3078.0,4,2026 Q3,850.0,857.1,789.32,924.88
Fairfield-Alphington,house,4,3078.0,4,2026 Q3,1113.0,1121.82,1054.04,1189.6
Ferntree Gully,flat,2,3156.0,4,2026 Q3,520.0,533.67,465.89,601.45
Ferntree Gully,flat,3,3156.0,4,2026 Q3,580.0,590.82,523.05,658.6
Ferntree Gully,house,2,3156.0,4,2026 Q3,518.0,531.91,464.13,599.69
Ferntree Gully,house,3,3156.0,4,2026 Q3,600.0,613.21,545.43,680.98
Ferntree Gully,house,4,3156.0,4,2026 Q3,720.0,735.07,667.29,802.85
Fitzroy,flat,1,3065.0,4,2026 Q3,528.0,546.3,478.52,614.07
Fitzroy,flat,2,3065.0,4,2026 Q3,750.0,765.19,697.41,832.97
Fitzroy,flat,3,3065.0,4,2026 Q3,1175.0,1185.94,1118.16,1253.72
Fitzroy,house,2,3065.0,4,2026 Q3,848.0,868.26,800.48,936.04
Fitzroy,house,3,3065.0,4,2026 Q3,1100.0,1108.16,1040.38,1175.94
Fitzroy North-Clifton Hill,flat,1,3068.0,4,2026 Q3,500.0,521.82,454.04,589.6
Fitzroy North-Clifton Hill,flat,2,3068.0,4,2026 Q3,690.0,710.85,643.07,778.63
Fitzroy North-Clifton Hill,flat,3,3068.0,4,2026 Q3,1050.0,1068.11,1000.33,1135.89
Fitzroy North-Clifton Hill,house,2,3068.0,4,2026 Q3,740.0,755.94,688.16,823.72
Fitzroy North-Clifton Hill,house,3,3068.0,4,2026 Q3,998.0,1010.79,943.01,1078.57
Fitzroy North-Clifton Hill,house,4,3068.0,4,2026 Q3,1295.0,1270.3,1202.52,1338.08
Flemington-Kensington,flat,1,3031.0,4,2026 Q3,470.0,492.29,424.51,560.07
Flemington-Kensington,flat,2,3031.0,4,2026 Q3,560.0,579.64,511.87,647.42
Flemington-Kensington,flat,3,3031.0,4,2026 Q3,850.0,866.75,798.97,934.53
Flemington-Kensington,house,2,3031.0,4,2026 Q3,620.0,632.96,565.18,700.74
Flemington-Kensington,house,3,3031.0,4,2026 Q3,760.0,772.7,704.93,840.48
Flemington-Kensington,house,4,3031.0,4,2026 Q3,945.0,951.37,883.6,1019.15
Flora Hill-Bendigo East,flat,1,3550.0,4,2026 Q3,350.0,362.9,295.12,430.68
Flora Hill-Bendigo East,flat,2,3550.0,4,2026 Q3,380.0,394.56,326.78,462.34
Flora Hill-Bendigo East,flat,3,3550.0,4,2026 Q3,450.0,464.83,397.05,532.61
Flora Hill-Bendigo East,house,2,3550.0,4,2026 Q3,420.0,435.28,367.5,503.06
Flora Hill-Bendigo East,house,3,3550.0,4,2026 Q3,475.0,491.55,423.77,559.33
Flora Hill-Bendigo East,house,4,3550.0,4,2026 Q3,570.0,588.17,520.39,655.95
Footscray,flat,1,3011.0,4,2026 Q3,450.0,462.68,394.9,530.46
Footscray,flat,2,3011.0,4,2026 Q3,560.0,568.66,500.89,636.44
Footscray,flat,3,3011.0,4,2026 Q3,698.0,705.61,637.83,773.39
Footscray,house,2,3011.0,4,2026 Q3,573.0,585.37,517.59,653.15
Footscray,house,3,3011.0,4,2026 Q3,640.0,650.61,582.83,718.39
Footscray,house,4,3011.0,4,2026 Q3,750.0,759.94,692.16,827.72
Frankston,flat,1,3199.0,4,2026 Q3,350.0,365.38,297.6,433.15
Frankston,flat,2,3199.0,4,2026 Q3,475.0,491.38,423.6,559.16
Frankston,flat,3,3199.0,4,2026 Q3,560.0,574.48,506.7,642.26
Frankston,house,2,3199.0,4,2026 Q3,490.0,504.66,436.88,572.43
Frankston,house,3,3199.0,4,2026 Q3,570.0,585.75,517.97,653.53
Frankston,house,4,3199.0,4,2026 Q3,670.0,684.98,617.2,752.75
Geelong-Newcombe,flat,1,3219.0,4,2026 Q3,380.0,388.52,320.74,456.3
Geelong-Newcombe,flat,2,3219.0,4,2026 Q3,460.0,468.56,400.78,536.33
Geelong-Newcombe,flat,3,3219.0,4,2026 Q3,518.0,533.18,465.4,600.96
Geelong-Newcombe,house,2,3219.0,4,2026 Q3,440.0,454.79,387.01,522.57
Geelong-Newcombe,house,3,3219.0,4,2026 Q3,480.0,498.82,431.04,566.6
Geelong-Newcombe,house,4,3219.0,4,2026 Q3,575.0,596.01,528.23,663.79
Gladstone Park-Tullamarine,flat,2,3043.0,4,2026 Q3,450.0,461.65,393.87,529.43
Gladstone Park-Tullamarine,flat,3,3043.0,4,2026 Q3,553.0,567.88,500.1,635.65
Gladstone Park-Tullamarine,house,2,3043.0,4,2026 Q3,500.0,511.26,443.48,579.04
Gladstone Park-Tullamarine,house,3,3043.0,4,2026 Q3,530.0,545.23,477.45,613.01
Gladstone Park-Tullamarine,house,4,3043.0,4,2026 Q3,620.0,634.55,566.77,702.33
Glen Waverley-Mulgrave,flat,1,3150.0,4,2026 Q3,550.0,563.56,495.78,631.34
Glen Waverley-Mulgrave,flat,2,3150.0,4,2026 Q3,640.0,650.89,583.11,718.67
Glen Waverley-Mulgrave,flat,3,3150.0,4,2026 Q3,660.0,675.25,607.47,743.03
Glen Waverley-Mulgrave,house,2,3150.0,4,2026 Q3,590.0,604.44,536.66,672.22
Glen Waverley-Mulgrave,house,3,3150.0,4,2026 Q3,640.0,657.14,589.37,724.92
Glen Waverley-Mulgrave,house,4,3150.0,4,2026 Q3,780.0,798.4,730.62,866.18
Golden Square-Kangaroo Flat,flat,2,3555.0,4,2026 Q3,380.0,392.68,324.9,460.45
Golden Square-Kangaroo Flat,flat,3,3555.0,4,2026 Q3,470.0,485.73,417.95,553.5
Golden Square-Kangaroo Flat,house,2,3555.0,4,2026 Q3,420.0,433.96,366.18,501.74
Golden Square-Kangaroo Flat,house,3,3555.0,4,2026 Q3,480.0,497.01,429.23,564.79
Golden Square-Kangaroo Flat,house,4,3555.0,4,2026 Q3,550.0,566.7,498.92,634.47
Hamilton,flat,1,3300.0,4,2026 Q3,260.0,272.95,205.17,340.73
Hamilton,flat,2,3300.0,4,2026 Q3,320.0,336.57,268.79,404.35
Hamilton,house,2,3300.0,4,2026 Q3,330.0,344.47,276.69,412.25
Hamilton,house,3,3300.0,4,2026 Q3,390.0,407.26,339.48,475.04
Hamilton,house,4,3300.0,4,2026 Q3,460.0,478.0,410.22,545.78
Hampton-Beaumaris,flat,1,3188.0,4,2026 Q3,480.0,500.65,432.87,568.43
Hampton-Beaumaris,flat,2,3188.0,4,2026 Q3,650.0,669.06,601.28,736.84
Hampton-Beaumaris,flat,3,3188.0,4,2026 Q3,900.0,906.29,838.52,974.07
Hampton-Beaumaris,house,2,3188.0,4,2026 Q3,650.0,669.04,601.26,736.82
Hampton-Beaumaris,house,3,3188.0,4,2026 Q3,895.0,906.56,838.78,974.34
Hampton-Beaumaris,house,4,3188.0,4,2026 Q3,1295.0,1292.33,1224.55,1360.11
Hastings-Flinders,flat,1,3915.0,4,2026 Q3,360.0,373.22,305.44,441.0
Hastings-Flinders,flat,2,3915.0,4,2026 Q3,470.0,484.74,416.96,552.52
Hastings-Flinders,flat,3,3915.0,4,2026 Q3,550.0,565.91,498.13,633.69
Hastings-Flinders,house,2,3915.0,4,2026 Q3,498.0,513.08,445.3,580.86
Hastings-Flinders,house,3,3915.0,4,2026 Q3,595.0,610.79,543.01,678.57
Hastings-Flinders,house,4,3915.0,4,2026 Q3,750.0,761.71,693.94,829.49
Hawthorn,flat,1,3122.0,4,2026 Q3,450.0,470.88,403.1,538.66
Hawthorn,flat,2,3122.0,4,2026 Q3,600.0,618.26,550.48,686.04
Hawthorn,flat,3,3122.0,4,2026 Q3,850.0,860.24,792.46,928.02
Hawthorn,house,2,3122.0,4,2026 Q3,710.0,718.59,650.81,786.37
Hawthorn,house,3,3122.0,4,2026 Q3,950.0,958.31,890.53,1026.09
Hawthorn,house,4,3122.0,4,2026 Q3,1500.0,1513.52,1445.74,1581.3
Heidelberg-Heidelberg West,flat,1,3084.0,4,2026 Q3,450.0,461.69,393.91,529.47
Heidelberg-Heidelberg West,flat,2,3084.0,4,2026 Q3,530.0,540.34,472.56,608.12
Heidelberg-Heidelberg West,flat,3,3084.0,4,2026 Q3,650.0,661.91,594.13,729.68
Heidelberg-Heidelberg West,house,2,3084.0,4,2026 Q3,510.0,525.59,457.81,593.37
Heidelberg-Heidelberg West,house,3,3084.0,4,2026 Q3,600.0,614.31,546.53,682.09
Heidelberg-Heidelberg West,house,4,3084.0,4,2026 Q3,795.0,805.01,737.23,872.78
Herne Hill-Geelong West,flat,1,3218.0,4,2026 Q3,340.0,353.51,285.73,421.29
Herne Hill-Geelong West,flat,2,3218.0,4,2026 Q3,410.0,425.07,357.29,492.85
Herne Hill-Geelong West,flat,3,3218.0,4,2026 Q3,575.0,588.39,520.61,656.17
Herne Hill-Geelong West,house,2,3218.0,4,2026 Q3,460.0,472.68,404.9,540.46
Herne Hill-Geelong West,house,3,3218.0,4,2026 Q3,520.0,536.62,468.84,604.4
Herne Hill-Geelong West,house,4,3218.0,4,2026 Q3,660.0,675.52,607.74,743.3
Horsham,flat,1,3400.0,4,2026 Q3,250.0,255.98,188.2,323.75
Horsham,flat,2,3400.0,4,2026 Q3,320.0,335.52,267.74,403.3
Horsham,flat,3,3400.0,4,2026 Q3,415.0,431.58,363.8,499.36
Horsham,house,2,3400.0,4,2026 Q3,350.0,362.67,294.89,430.45
Horsham,house,3,3400.0,4,2026 Q3,430.0,448.22,380.44,515.99
Horsham,house,4,3400.0,4,2026 Q3,520.0,537.12,469.34,604.9
Ivanhoe-Ivanhoe East,flat,1,3079.0,4,2026 Q3,490.0,503.02,435.24,570.8
Ivanhoe-Ivanhoe East,flat,2,3079.0,4,2026 Q3,600.0,616.86,549.08,684.64
Ivanhoe-Ivanhoe East,flat,3,3079.0,4,2026 Q3,750.0,766.97,699.19,834.75
Ivanhoe-Ivanhoe East,house,2,3079.0,4,2026 Q3,600.0,616.73,548.95,684.51
Ivanhoe-Ivanhoe East,house,3,3079.0,4,2026 Q3,750.0,764.85,697.07,832.63
Ivanhoe-Ivanhoe East,house,4,3079.0,4,2026 Q3,1000.0,1003.61,935.84,1071.39
Keilor,house,4,3036.0,4,2026 Q3,730.0,738.13,670.36,805.91
Keilor East-Avondale Heights,flat,1,3033.0,4,2026 Q3,450.0,460.21,392.43,527.99
Keilor East-Avondale Heights,flat,2,3033.0,4,2026 Q3,520.0,532.61,464.83,600.39
Keilor East-Avondale Heights,flat,3,3033.0,4,2026 Q3,623.0,637.29,569.51,705.07
Keilor East-Avondale Heights,house,2,3033.0,4,2026 Q3,520.0,535.39,467.61,603.17
Keilor East-Avondale Heights,house,3,3033.0,4,2026 Q3,580.0,597.31,529.53,665.09
Keilor East-Avondale Heights,house,4,3033.0,4,2026 Q3,768.0,781.77,713.99,849.55
Kew,flat,1,3101.0,4,2026 Q3,470.0,487.84,420.07,555.62
Kew,flat,2,3101.0,4,2026 Q3,575.0,595.05,527.27,662.83
Kew,flat,3,3101.0,4,2026 Q3,850.0,861.73,793.95,929.51
Kew,house,2,3101.0,4,2026 Q3,663.0,671.34,603.56,739.12
Kew,house,3,3101.0,4,2026 Q3,850.0,862.48,794.7,930.26
Kew,house,4,3101.0,4,2026 Q3,1300.0,1301.64,1233.86,1369.42
Lara,flat,2,3212.0,4,2026 Q3,415.0,428.57,360.79,496.35
Lara,flat,3,3212.0,4,2026 Q3,485.0,502.04,434.26,569.82
Lara,house,2,3212.0,4,2026 Q3,430.0,445.16,377.38,512.94
Lara,house,3,3212.0,4,2026 Q3,500.0,515.54,447.76,583.32
Lara,house,4,3212.0,4,2026 Q3,580.0,594.61,526.83,662.38
Malvern,flat,1,3144.0,4,2026 Q3,450.0,469.48,401.7,537.26
Malvern,flat,2,3144.0,4,2026 Q3,600.0,618.61,550.83,686.38
Malvern,flat,3,3144.0,4,2026 Q3,908.0,917.19,849.41,984.96
Malvern,house,2,3144.0,4,2026 Q3,790.0,798.93,731.15,866.71
Malvern,house,3,3144.0,4,2026 Q3,1000.0,1001.96,934.18,1069.74
Malvern,house,4,3144.0,4,2026 Q3,1400.0,1384.41,1316.63,1452.19
Malvern East,flat,1,3145.0,4,2026 Q3,480.0,497.53,429.75,565.31
Malvern East,flat,2,3145.0,4,2026 Q3,600.0,615.65,547.87,683.43
Malvern East,flat,3,3145.0,4,2026 Q3,800.0,810.39,742.61,878.17
Malvern East,house,2,3145.0,4,2026 Q3,650.0,665.53,597.75,733.31
Malvern East,house,3,3145.0,4,2026 Q3,750.0,761.45,693.68,829.23
Malvern East,house,4,3145.0,4,2026 Q3,1150.0,1147.47,1079.69,1215.24
Melton,flat,1,3337.0,4,2026 Q3,350.0,356.04,288.26,423.82
Melton,flat,2,3337.0,4,2026 Q3,365.0,378.52,310.74,446.3
Melton,flat,3,3337.0,4,2026 Q3,400.0,414.65,346.87,482.43
Melton,house,2,3337.0,4,2026 Q3,375.0,385.78,318.01,453.56
Melton,house,3,3337.0,4,2026 Q3,420.0,434.27,366.49,502.05
Melton,house,4,3337.0,4,2026 Q3,470.0,486.65,418.87,554.43
Mentone-Parkdale-Mordialloc,flat,1,3194.0,4,2026 Q3,405.0,422.75,354.97,490.53
Mentone-Parkdale-Mordialloc,flat,2,3194.0,4,2026 Q3,550.0,567.27,499.49,635.05
Mentone-Parkdale-Mordialloc,flat,3,3194.0,4,2026 Q3,720.0,729.89,662.11,797.67
Mentone-Parkdale-Mordialloc,house,2,3194.0,4,2026 Q3,600.0,614.83,547.05,682.61
Mentone-Parkdale-Mordialloc,house,3,3194.0,4,2026 Q3,750.0,764.13,696.35,831.91
Mentone-Parkdale-Mordialloc,house,4,3194.0,4,2026 Q3,910.0,919.32,851.54,987.1
Mildura,flat,1,3500.0,4,2026 Q3,280.0,292.43,224.65,360.21
Mildura,flat,2,3500.0,4,2026 Q3,350.0,364.12,296.34,431.9
Mildura,flat,3,3500.0,4,2026 Q3,450.0,463.5,395.72,531.28
Mildura,house,2,3500.0,4,2026 Q3,380.0,392.79,325.01,460.57
Mildura,house,3,3500.0,4,2026 Q3,480.0,494.96,427.19,562.74
Mildura,house,4,3500.0,4,2026 Q3,580.0,594.47,526.69,662.25
Mill Park-Epping,flat,1,3076.0,4,2026 Q3,400.0,410.93,343.15,478.71
Mill Park-Epping,flat,2,3076.0,4,2026 Q3,450.0,460.99,393.21,528.77
Mill Park-Epping,flat,3,3076.0,4,2026 Q3,520.0,535.42,467.64,603.2
Mill Park-Epping,house,2,3076.0,4,2026 Q3,480.0,491.57,423.79,559.35
Mill Park-Epping,house,3,3076.0,4,2026 Q3,530.0,543.97,476.19,611.75
Mill Park-Epping,house,4,3076.0,4,2026 Q3,600.0,614.21,546.43,681.99
Moe-Newborough,flat,1,3825.0,4,2026 Q3,250.0,261.29,193.52,329.07
Moe-Newborough,flat,2,3825.0,4,2026 Q3,310.0,324.34,256.56,392.12
Moe-Newborough,house,2,3825.0,4,2026 Q3,350.0,362.9,295.13,430.68
Moe-Newborough,house,3,3825.0,4,2026 Q3,420.0,435.72,367.94,503.49
Moe-Newborough,house,4,3825.0,4,2026 Q3,525.0,535.58,467.8,603.36
Moonee Ponds-Ascot Vale,flat,1,3039.0,4,2026 Q3,450.0,465.12,397.34,532.9
Moonee Ponds-Ascot Vale,flat,2,3039.0,4,2026 Q3,550.0,567.13,499.35,634.9
Moonee Ponds-Ascot Vale,flat,3,3039.0,4,2026 Q3,730.0,741.86,674.09,809.64
Moonee Ponds-Ascot Vale,house,2,3039.0,4,2026 Q3,620.0,632.29,564.51,700.07
Moonee Ponds-Ascot Vale,house,3,3039.0,4,2026 Q3,750.0,766.34,698.56,834.12
Moonee Ponds-Ascot Vale,house,4,3039.0,4,2026 Q3,995.0,1002.57,934.79,1070.35
Morwell,flat,1,3840.0,4,2026 Q3,275.0,287.34,219.56,355.12
Morwell,flat,2,3840.0,4,2026 Q3,320.0,334.95,267.17,402.73
Morwell,house,2,3840.0,4,2026 Q3,350.0,363.8,296.02,431.58
Morwell,house,3,3840.0,4,2026 Q3,400.0,415.63,347.85,483.41
Morwell,house,4,3840.0,4,2026 Q3,493.0,510.7,442.93,578.48
Mount Clear-Buninyong,flat,2,3357.0,4,2026 Q3,360.0,373.8,306.02,441.58
Mount Clear-Buninyong,flat,3,3357.0,4,2026 Q3,390.0,407.07,339.3,474.85
Mount Clear-Buninyong,house,3,3357.0,4,2026 Q3,430.0,448.13,380.35,515.91
Mount Clear-Buninyong,house,4,3357.0,4,2026 Q3,480.0,496.63,428.85,564.41
Mount Waverley,flat,1,3149.0,4,2026 Q3,280.0,304.08,236.3,371.86
Mount Waverley,flat,2,3149.0,4,2026 Q3,540.0,556.59,488.81,624.36
Mount Waverley,flat,3,3149.0,4,2026 Q3,700.0,714.02,646.24,781.8
Mount Waverley,house,2,3149.0,4,2026 Q3,570.0,584.9,517.12,652.68
Mount Waverley,house,3,3149.0,4,2026 Q3,660.0,674.24,606.46,742.02
Mount Waverley,house,4,3149.0,4,2026 Q3,800.0,811.49,743.71,879.27
Mt Eliza-Mornington-Mt Martha,flat,2,3930.0,4,2026 Q3,535.0,549.61,481.83,617.38
Mt Eliza-Mornington-Mt Martha,flat,3,3930.0,4,2026 Q3,650.0,664.31,596.54,732.09
Mt Eliza-Mornington-Mt Martha,house,2,3930.0,4,2026 Q3,533.0,545.87,478.09,613.65
Mt Eliza-Mornington-Mt Martha,house,3,3930.0,4,2026 Q3,675.0,687.23,619.45,755.01
Mt Eliza-Mornington-Mt Martha,house,4,3930.0,4,2026 Q3,895.0,901.67,833.89,969.45
Murrumbeena-Hughesdale,flat,1,3163.0,4,2026 Q3,405.0,422.75,354.97,490.53
Murrumbeena-Hughesdale,flat,2,3163.0,4,2026 Q3,570.0,585.96,518.19,653.74
Murrumbeena-Hughesdale,flat,3,3163.0,4,2026 Q3,750.0,770.43,702.65,838.21
Murrumbeena-Hughesdale,house,2,3163.0,4,2026 Q3,590.0,606.25,538.47,674.02
Murrumbeena-Hughesdale,house,3,3163.0,4,2026 Q3,730.0,740.54,672.76,808.32
Murrumbeena-Hughesdale,house,4,3163.0,4,2026 Q3,1050.0,1062.65,994.87,1130.43
Narre Warren-Hampton Park,flat,1,3805.0,4,2026 Q3,323.0,328.01,260.23,395.79
Narre Warren-Hampton Park,flat,2,3805.0,4,2026 Q3,470.0,481.2,413.42,548.98
Narre Warren-Hampton Park,flat,3,3805.0,4,2026 Q3,545.0,560.64,492.86,628.42
Narre Warren-Hampton Park,house,2,3805.0,4,2026 Q3,475.0,485.19,417.42,552.97
Narre Warren-Hampton Park,house,3,3805.0,4,2026 Q3,550.0,564.48,496.7,632.26
Narre Warren-Hampton Park,house,4,3805.0,4,2026 Q3,640.0,653.45,585.68,721.23
Newport-Spotswood,flat,1,3015.0,4,2026 Q3,455.0,467.31,399.53,535.09
Newport-Spotswood,flat,2,3015.0,4,2026 Q3,575.0,585.39,517.61,653.17
Newport-Spotswood,flat,3,3015.0,4,2026 Q3,725.0,732.74,664.96,800.51
Newport-Spotswood,house,2,3015.0,4,2026 Q3,580.0,596.89,529.11,664.67
Newport-Spotswood,house,3,3015.0,4,2026 Q3,700.0,711.43,643.66,779.21
Newport-Spotswood,house,4,3015.0,4,2026 Q3,925.0,934.76,866.98,1002.54
Newtown,flat,1,3220.0,4,2026 Q3,318.0,331.25,263.47,399.03
Newtown,flat,2,3220.0,4,2026 Q3,440.0,454.21,386.43,521.99
Newtown,flat,3,3220.0,4,2026 Q3,590.0,605.2,537.42,672.97
Newtown,house,2,3220.0,4,2026 Q3,485.0,501.67,433.89,569.45
Newtown,house,3,3220.0,4,2026 Q3,570.0,583.39,515.62,651.17
Newtown,house,4,3220.0,4,2026 Q3,700.0,709.7,641.92,777.48
Noble Park,flat,1,3174.0,4,2026 Q3,370.0,383.87,316.09,451.65
Noble Park,flat,2,3174.0,4,2026 Q3,495.0,507.36,439.58,575.14
Noble Park,flat,3,3174.0,4,2026 Q3,580.0,593.0,525.22,660.78
Noble Park,house,2,3174.0,4,2026 Q3,480.0,490.74,422.96,558.52
Noble Park,house,3,3174.0,4,2026 Q3,550.0,562.75,494.97,630.53
Noble Park,house,4,3174.0,4,2026 Q3,630.0,642.85,575.07,710.63
North Bendigo,flat,1,3550.0,4,2026 Q3,320.0,341.16,273.38,408.94
North Bendigo,flat,2,3550.0,4,2026 Q3,398.0,414.22,346.44,482.0
North Bendigo,flat,3,3550.0,4,2026 Q3,475.0,495.79,428.01,563.57
North Bendigo,house,2,3550.0,4,2026 Q3,420.0,435.83,368.05,503.61
North Bendigo,house,3,3550.0,4,2026 Q3,480.0,497.17,429.39,564.95
North Bendigo,house,4,3550.0,4,2026 Q3,550.0,568.58,500.81,636.36
North Geelong,flat,1,3215.0,4,2026 Q3,330.0,343.2,275.42,410.98
North Geelong,flat,2,3215.0,4,2026 Q3,420.0,432.36,364.58,500.14
North Geelong,flat,3,3215.0,4,2026 Q3,500.0,513.29,445.51,581.06
North Geelong,house,2,3215.0,4,2026 Q3,440.0,453.02,385.24,520.8
North Geelong,house,3,3215.0,4,2026 Q3,495.0,512.14,444.36,579.91
North Geelong,house,4,3215.0,4,2026 Q3,580.0,595.97,528.19,663.75
North Melbourne-West Melbourne,flat,1,3051.0,4,2026 Q3,525.0,544.11,476.33,611.89
North Melbourne-West Melbourne,flat,2,3051.0,4,2026 Q3,660.0,676.35,608.57,744.13
North Melbourne-West Melbourne,flat,3,3051.0,4,2026 Q3,882.0,889.83,822.05,957.61
North Melbourne-West Melbourne,house,2,3051.0,4,2026 Q3,650.0,665.99,598.21,733.77
North Melbourne-West Melbourne,house,3,3051.0,4,2026 Q3,853.0,864.48,796.7,932.26
